"fecha_hora","panel","bateria","cargas"
2026-05-03 17:18:20.317,2.26,3.24,3.24
2026-05-03 17:18:22.339,2.26,3.24,3.24
2026-05-03 17:18:24.348,2.26,3.24,3.24
2026-05-03 17:18:26.37,2.26,3.24,3.24
2026-05-03 17:18:28.404,2.26,3.23,3.23
2026-05-03 17:18:30.464,2.26,3.24,3.24
2026-05-03 17:18:32.461,2.26,3.24,3.24
2026-05-03 17:18:34.464,2.26,3.24,3.24
2026-05-03 17:18:36.49,2.26,3.24,3.24
2026-05-03 17:18:38.514,2.26,3.24,3.24
2026-05-03 17:18:40.655,2.26,3.24,3.24
2026-05-03 17:18:42.559,2.26,3.24,3.24
2026-05-03 17:18:44.59,2.26,3.23,3.23
2026-05-03 17:18:46.619,2.26,3.24,3.24
2026-05-03 17:18:48.627,2.26,3.24,3.24
2026-05-03 17:18:50.683,2.26,3.24,3.24
2026-05-03 17:18:52.711,2.26,3.23,3.23
2026-05-03 17:18:54.709,2.26,3.24,3.24
2026-05-03 17:18:56.761,2.26,3.24,3.24
2026-05-03 17:18:58.744,2.26,3.24,3.24
2026-05-03 17:19:00.826,2.26,3.24,3.24
2026-05-03 17:19:02.82,2.26,3.24,3.24
2026-05-03 17:19:04.813,2.26,3.24,3.24
2026-05-03 17:19:06.92,2.26,3.24,3.24
2026-05-03 17:19:08.884,2.26,3.24,3.24
2026-05-03 17:19:10.918,2.26,3.24,3.24
2026-05-03 17:19:12.909,2.26,3.24,3.24
2026-05-03 17:19:14.926,2.26,3.24,3.24
2026-05-03 17:19:16.943,2.26,3.23,3.23
2026-05-03 17:19:18.977,2.26,3.24,3.24
2026-05-03 17:19:21.027,2.26,3.24,3.24
2026-05-03 17:19:23.039,2.26,3.24,3.24
2026-05-03 17:19:25.065,2.26,3.24,3.24
2026-05-03 17:19:27.064,2.26,3.24,3.24
2026-05-03 17:19:29.094,2.26,3.24,3.24
2026-05-03 17:19:31.106,2.26,3.24,3.24
2026-05-03 17:19:33.153,2.26,3.24,3.24
2026-05-03 17:19:35.256,2.26,3.24,3.24
2026-05-03 17:19:37.183,2.26,3.24,3.24
2026-05-03 17:19:39.207,2.26,3.24,3.24
2026-05-03 17:19:41.246,2.26,3.24,3.24
2026-05-03 17:19:43.247,2.26,3.24,3.24
2026-05-03 17:19:45.3,2.26,3.24,3.24
2026-05-03 17:19:47.299,2.26,3.24,3.24
2026-05-03 17:19:49.334,2.26,3.24,3.24
2026-05-03 17:19:51.344,2.26,3.24,3.24
2026-05-03 17:19:53.374,2.26,3.24,3.24
2026-05-03 17:19:55.463,2.26,3.24,3.24
2026-05-03 17:19:57.421,2.26,3.24,3.24
2026-05-03 17:19:59.448,2.26,3.24,3.24
2026-05-03 17:20:01.478,2.26,3.24,3.24
2026-05-03 17:20:03.49,2.26,3.24,3.24
2026-05-03 17:20:05.505,2.26,3.24,3.24
2026-05-03 17:20:07.632,2.26,3.24,3.24
2026-05-03 17:20:09.554,2.26,3.24,3.24
2026-05-03 17:20:11.571,2.26,3.24,3.24
2026-05-03 17:20:13.635,2.26,3.24,3.24
2026-05-03 17:20:15.617,2.26,3.24,3.24
2026-05-03 17:20:17.654,2.26,3.24,3.24
2026-05-03 17:20:19.697,2.26,3.24,3.24
2026-05-03 17:20:21.686,2.26,3.24,3.24
2026-05-03 17:20:23.707,2.26,3.24,3.24
2026-05-03 17:20:25.739,2.26,3.24,3.24
2026-05-03 17:20:27.755,2.26,3.24,3.24
2026-05-03 17:20:29.795,2.26,3.24,3.24
2026-05-03 17:20:31.809,2.26,3.24,3.24
2026-05-03 17:20:33.89,2.26,3.24,3.24
2026-05-03 17:20:35.854,2.26,3.24,3.24
2026-05-03 17:20:37.874,2.26,3.24,3.24
2026-05-03 17:20:39.893,2.26,3.24,3.24
2026-05-03 17:20:41.919,2.26,3.24,3.24
2026-05-03 17:20:43.972,2.26,3.24,3.24
2026-05-03 17:20:45.965,2.26,3.24,3.24
2026-05-03 17:20:48.257,2.26,3.24,3.24
2026-05-03 17:20:50.042,2.26,3.24,3.24
2026-05-03 17:20:52.091,2.26,3.24,3.24
2026-05-03 17:20:54.056,2.26,3.24,3.24
2026-05-03 17:20:56.089,2.26,3.24,3.24
2026-05-03 17:20:58.139,2.26,3.24,3.24
2026-05-03 17:21:00.124,2.26,3.24,3.24
2026-05-03 17:21:02.166,2.25,3.24,3.24
2026-05-03 17:21:04.19,2.25,3.24,3.24
2026-05-03 17:21:06.263,2.26,3.24,3.24
2026-05-03 17:21:08.214,2.25,3.24,3.24
2026-05-03 17:21:10.236,2.25,3.24,3.24
2026-05-03 17:21:12.301,2.26,3.24,3.24
2026-05-03 17:21:14.346,2.26,3.24,3.24
2026-05-03 17:21:16.312,2.25,3.24,3.24
2026-05-03 17:21:18.364,2.26,3.24,3.24
2026-05-03 17:21:20.374,2.26,3.24,3.24
2026-05-03 17:21:22.38,2.25,3.23,3.23
2026-05-03 17:21:24.428,2.26,3.24,3.24
2026-05-03 17:21:26.438,2.25,3.24,3.24
2026-05-03 17:21:28.514,2.25,3.24,3.24
2026-05-03 17:21:30.473,2.26,3.24,3.24
2026-05-03 17:21:32.513,2.25,3.24,3.24
2026-05-03 17:21:34.528,2.26,3.24,3.24
2026-05-03 17:21:36.544,2.25,3.23,3.23
2026-05-03 17:21:38.557,2.26,3.24,3.24
2026-05-03 17:21:40.594,2.25,3.24,3.24
2026-05-03 17:21:42.646,2.25,3.24,3.24
2026-05-03 17:21:44.672,2.25,3.24,3.24
2026-05-03 17:21:46.654,2.25,3.23,3.23
2026-05-03 17:21:48.761,2.25,3.24,3.24
2026-05-03 17:21:50.706,2.25,3.24,3.24
2026-05-03 17:21:52.724,2.25,3.24,3.24
2026-05-03 17:21:54.746,2.25,3.24,3.24
2026-05-03 17:21:56.791,2.25,3.24,3.24
2026-05-03 17:21:58.788,2.25,3.24,3.24
2026-05-03 17:22:00.822,2.25,3.24,3.24
2026-05-03 17:22:02.873,2.25,3.24,3.24
2026-05-03 17:22:04.871,2.25,3.23,3.23
2026-05-03 17:22:06.894,2.25,3.24,3.24
2026-05-03 17:22:08.934,2.25,3.24,3.24
2026-05-03 17:22:10.937,2.25,3.24,3.24
2026-05-03 17:22:12.981,2.25,3.24,3.24
2026-05-03 17:22:14.978,2.25,3.24,3.24
2026-05-03 17:22:19.025,2.25,3.24,3.24
2026-05-03 17:22:19.025,2.25,3.24,3.24
2026-05-03 17:22:21.093,2.26,3.24,3.24
2026-05-03 17:22:23.087,2.25,3.24,3.24
2026-05-03 17:22:25.124,2.25,3.24,3.24
2026-05-03 17:22:27.129,2.25,3.24,3.24
2026-05-03 17:22:29.172,2.25,3.24,3.24
2026-05-03 17:22:31.168,2.25,3.24,3.24
2026-05-03 17:22:33.193,2.25,3.24,3.24
2026-05-03 17:22:35.227,2.26,3.23,3.23
2026-05-03 17:22:37.237,2.26,3.24,3.24
2026-05-03 17:22:39.279,2.25,3.24,3.24
2026-05-03 17:22:41.282,2.25,3.24,3.24
2026-05-03 17:22:43.388,2.25,3.24,3.24
2026-05-03 17:22:45.326,2.25,3.24,3.24
2026-05-03 17:22:47.364,2.25,3.24,3.24
2026-05-03 17:22:49.373,2.26,3.24,3.24
2026-05-03 17:22:51.404,2.26,3.24,3.24
2026-05-03 17:22:53.413,2.26,3.24,3.24
2026-05-03 17:22:55.512,2.26,3.24,3.24
2026-05-03 17:22:59.511,2.25,3.24,3.24
2026-05-03 17:22:59.512,2.25,3.24,3.24
2026-05-03 17:23:01.517,2.26,3.24,3.24
2026-05-03 17:23:03.544,2.25,3.24,3.24
2026-05-03 17:23:05.55,2.26,3.24,3.24
2026-05-03 17:23:07.572,2.25,3.24,3.24
2026-05-03 17:23:09.626,2.26,3.24,3.24
2026-05-03 17:23:11.635,2.25,3.24,3.24
2026-05-03 17:23:13.645,2.25,3.24,3.24
2026-05-03 17:23:15.679,2.25,3.24,3.24
2026-05-03 17:23:17.691,2.25,3.24,3.24
2026-05-03 17:23:19.751,2.25,3.24,3.24
2026-05-03 17:23:21.735,2.26,3.24,3.24
2026-05-03 17:23:23.753,2.26,3.24,3.24
2026-05-03 17:23:25.788,2.25,3.24,3.24
2026-05-03 17:23:27.817,2.25,3.24,3.24
2026-05-03 17:23:29.879,2.25,3.24,3.24
2026-05-03 17:23:31.849,2.25,3.24,3.24
2026-05-03 17:23:33.883,2.25,3.24,3.24
2026-05-03 17:23:35.978,2.25,3.24,3.24
2026-05-03 17:23:37.916,2.25,3.23,3.23
2026-05-03 17:23:39.944,2.25,3.24,3.24
2026-05-03 17:23:42.076,2.25,3.24,3.24
2026-05-03 17:23:44.044,2.25,3.24,3.24
2026-05-03 17:23:46.013,2.25,3.24,3.24
2026-05-03 17:23:48.042,2.25,3.24,3.24
2026-05-03 17:23:50.054,2.25,3.24,3.24
2026-05-03 17:23:52.083,2.25,3.24,3.24
2026-05-03 17:23:54.105,2.25,3.24,3.24
2026-05-03 17:23:56.132,2.25,3.24,3.24
2026-05-03 17:23:58.152,2.25,3.24,3.24
2026-05-03 17:24:00.187,2.25,3.23,3.23
2026-05-03 17:24:02.233,2.25,3.24,3.24
2026-05-03 17:24:04.243,2.25,3.24,3.24
2026-05-03 17:24:06.272,2.25,3.24,3.24
2026-05-03 17:24:08.262,2.25,3.23,3.23
2026-05-03 17:24:10.361,2.25,3.24,3.24
2026-05-03 17:24:12.343,2.25,3.24,3.24
2026-05-03 17:24:14.364,2.25,3.24,3.24
2026-05-03 17:24:16.407,2.25,3.24,3.24
2026-05-03 17:24:18.39,2.25,3.24,3.24
2026-05-03 17:24:20.417,2.25,3.24,3.24
2026-05-03 17:24:22.5,2.25,3.24,3.24
2026-05-03 17:24:24.512,2.25,3.24,3.24
2026-05-03 17:24:26.52,2.25,3.24,3.24
2026-05-03 17:24:28.499,2.25,3.24,3.24
2026-05-03 17:24:30.538,2.25,3.24,3.24
2026-05-03 17:24:32.54,2.25,3.24,3.24
2026-05-03 17:24:34.605,2.25,3.23,3.23
2026-05-03 17:24:36.587,2.25,3.24,3.24
2026-05-03 17:24:38.627,2.25,3.24,3.24
2026-05-03 17:24:40.702,2.25,3.24,3.24
2026-05-03 17:24:42.742,2.25,3.24,3.24
2026-05-03 17:24:44.683,2.25,3.24,3.24
2026-05-03 17:24:46.703,2.25,3.24,3.24
2026-05-03 17:24:48.721,2.25,3.24,3.24
2026-05-03 17:24:50.769,2.25,3.24,3.24
2026-05-03 17:24:52.77,2.25,3.24,3.24
2026-05-03 17:24:54.799,2.25,3.24,3.24
2026-05-03 17:24:56.858,2.25,3.24,3.24
2026-05-03 17:24:58.844,2.25,3.24,3.24
2026-05-03 17:25:00.86,2.25,3.24,3.24
